target_id	tpm01	tpm02	tpm03	tpm04	tpm05	tpm06	tpm07	tpm08	tpm09	tpm10	tpm11	tpm12	tpm13	tpm14	tpm15
KWMTBOMO00786.mrna1	419.743	432.578	373.31	665.89	513.942	432.243	1085.21	276.336	36.1647	40.4905	40.0794	784.875	872.512	1062.62	1051.38
KWMTBOMO14715.mrna1	491.482	285.086	185.081	445.636	254.634	426.859	426.876	353.852	187.969	180.849	184.367	750.592	661.559	773.641	799.384
KWMTBOMO11812.mrna1	367.754	468.374	404.863	452.649	378.551	426.624	484.808	283.417	182.301	177.937	185.042	610.291	647.361	670.247	645.523
KWMTBOMO12076.mrna1	305.268	424.371	352.767	744.51	423.162	637.58	540.832	328.039	169.197	167.191	166.18	583.13	518.981	417.935	492.635
KWMTBOMO04032.mrna1	120.231	64.9838	625.312	481.168	448.783	339.075	222.619	149.643	443.55	451.175	441.213	500.434	423.136	399.353	287.033
KWMTBOMO04168.mrna1	528.803	470.276	413.293	387.104	343.282	418.541	535.755	403.595	120.467	125.557	117.924	584.143	720.944	812.306	718.005
KWMTBOMO06232.mrna1	278.802	615.339	388.927	327.503	390.953	362.756	456.217	150.623	409.344	415.585	414.912	490.201	562.665	568.516	562.951
KWMTBOMO16639.mrna1	183.319	287.36	413.434	601.906	412.92	479.354	301.362	209.073	188.254	197.87	206.485	701.35	597.887	470.759	550.261
KWMTBOMO08011.mrna1	239.976	424.947	627.691	327.77	412.687	391.645	370.443	144.621	506.201	498.144	505.408	437.16	369.761	408.895	310.964
KWMTBOMO09391.mrna1	238.771	441.975	243.263	425.681	213.843	408.616	303.216	267.838	575.267	561.901	561.379	457.127	412.407	392.756	407.195
KWMTBOMO10174.mrna1	478.057	330.797	516.358	826.051	461.114	659.441	288.087	716.492	42.752	42.992	40.2261	710.71	316.67	271.41	406.179
KWMTBOMO06634.mrna1	283.588	482.813	476.187	571.084	398.699	420.657	295.563	188.161	129.597	136.177	135.347	613.784	422.236	367.093	435.918
KWMTBOMO06801.mrna1	175.667	565.268	394.184	665.892	368.61	475.258	446.213	197.619	271.06	249.82	271.665	575.745	454.023	362.015	407.525
KWMTBOMO07368.mrna1	276.707	392.233	415.042	353.269	401.166	368.551	505.028	182.684	67.8601	68.7167	75.7566	608.618	437.048	428.36	431.595
KWMTBOMO13135.mrna1	352.994	526.576	263.043	140.465	155.195	102.063	611.631	97.0425	411.01	389.39	391.768	234.573	470.395	485.77	490.47
KWMTBOMO07895.mrna1	176.029	383.916	265.547	251.047	289.713	248.121	360.054	89.0357	414.804	395.857	409.031	382.51	537.92	573.925	438.476
KWMTBOMO08310.mrna1	444.395	190.57	226.845	698.259	386.965	528.957	382.436	247.431	0	0	0	542.836	396.083	339.832	455.606
KWMTBOMO04740.mrna1	375.57	381.975	483.637	592.778	651.119	637.393	1137.51	200.523	158.011	161.982	163.394	443	323.743	279.263	621.822
KWMTBOMO09832.mrna1	451.559	164.641	971.142	753.642	44.5204	3.34884	1.38507	389.334	381.177	398.697	399.885	2145.96	0.700383	1.31712	22.0163
KWMTBOMO01927.mrna1	284.622	411.2	342.412	377.591	493.857	653.003	267.57	88.2062	73.8891	70.7207	71.796	382.86	633.231	599.202	526.868
KWMTBOMO02734.mrna1	192.173	473.834	502.731	375.86	476.985	455.423	259.539	117.312	562.626	588.167	599.563	276.496	376.987	341.178	306.68
KWMTBOMO11809.mrna1	315.281	319.221	164.714	366.5	212.639	318.347	287.861	941.384	708.491	648.121	651.67	342.579	393.938	421.357	429.743
KWMTBOMO02622.mrna1	371.206	268.586	263.056	363.41	300.095	208.369	585.189	449.342	21.2601	25.1587	24.4597	1229.77	542.015	420.469	718.505
KWMTBOMO14440.mrna1	557.281	324.44	177.973	577.273	272.815	315.898	582.404	360.767	66.3749	68.2559	70.0392	497.502	367.28	389.25	579.875
KWMTBOMO10493.mrna1	335.276	425.303	320.46	435.362	357.82	363.128	232.352	209.332	52.8742	52.4012	51.0767	614.081	475.25	455.573	453.046
KWMTBOMO02470.mrna1	318.122	346.24	443.995	420.685	351.585	488.634	261.502	226.486	424.215	434.873	442.862	444.994	300.104	277.982	299.523
KWMTBOMO12193.mrna1	345.363	488.11	327.629	343.671	329.468	347.576	420.275	170.586	246.736	245.553	263.615	490.177	469.966	453.899	451.314
KWMTBOMO00462.mrna1	414.538	295.601	240.668	556.606	405.608	407.51	209.061	130.116	9.28642	9.33331	9.0974	476.315	369.947	408.897	338.444
KWMTBOMO00687.mrna1	565.658	320.299	309.276	350.886	336.179	318.382	507.378	283.318	63.219	66.5917	67.4871	684.543	583.405	531.829	612.477
KWMTBOMO11685.mrna1	214.005	334.513	230.279	241.542	220.427	236.354	271.427	117.258	436.081	444.285	449.775	334.513	429.744	429.358	390.663
KWMTBOMO03412.mrna1	224.122	403.806	381.231	441.831	350.723	332.992	407.126	172.937	67.4713	69.1258	63.955	396.315	328.421	295.019	340.254
KWMTBOMO07389.mrna1	131.031	251.196	369.37	331.415	381.935	373.981	307.74	150.077	156.259	168.171	175.812	421.159	469.769	361.329	394.858
KWMTBOMO06772.mrna1	264.663	446.438	330.145	567.896	283.551	498.154	583.756	108.059	61.4255	68.0335	68.2804	740.972	428.911	302.125	389.901
KWMTBOMO02599.mrna1	206.404	153.803	441.415	344.431	226.74	264.866	182.144	225.574	330.047	328.161	322.109	379.616	384.806	534.938	595.99
KWMTBOMO15816.mrna1	4475.38	1679.52	137.42	327.093	1.21191	0.592416	2.02799	4094.82	4411.27	4287.35	4292.52	4880.86	0.177567	0.649088	46.1938
KWMTBOMO12101.mrna1	514.83	443.286	56.1267	273.212	172.29	310.387	345.953	610.58	149.535	150.159	154.994	322.181	465.48	454.726	533.186
KWMTBOMO13714.mrna1	199.17	312.035	147.871	268.845	151.269	232.493	243.36	214.434	566.346	571.051	564.585	417.349	415.986	428.8	468.329
KWMTBOMO11974.mrna1	192.266	243.763	306.342	307.944	309.592	296.965	285.131	132.17	50.9746	44.9328	42.6261	357.812	377.704	387.846	365.52
KWMTBOMO09668.mrna1	241.648	252.262	132.977	236.975	151.288	196.78	255.787	355.45	382.712	388.086	384.541	296.838	323.226	367.333	348.803
KWMTBOMO08776.mrna1	257.949	376.347	285.609	345.966	295.456	345.016	296.604	231.528	293.331	289.815	294.267	484.929	456.784	426.177	465.057
KWMTBOMO09636.mrna1	303.664	419.251	248.97	304.203	268.944	303.654	508.79	78.0915	230.517	234.682	234.392	315.489	263.668	317.638	295.991
KWMTBOMO01688.mrna1	165.936	231.74	517.976	270.746	350.516	297.648	307.79	140.863	331.75	301.003	295.874	320.233	218.492	245.535	231.161
KWMTBOMO14632.mrna1	251.39	276.034	292.79	428.337	279.666	359.618	404.782	170.085	52.0101	49.0108	48.5312	395.015	321.008	340.788	367.903
KWMTBOMO13961.mrna1	157.026	300.404	242.453	232.55	239.081	236.929	222.89	87.9621	452.973	415.869	414.411	284.756	401.836	403.782	364.315
KWMTBOMO10376.mrna1	284.663	270.137	496.248	250.631	757.27	657.244	900.678	78.4276	113.37	108.228	113.135	145.256	430.376	347.363	1483.38
KWMTBOMO04457.mrna1	204.334	282.317	242.182	421.924	246.334	329.322	313.034	150.762	154.186	142.057	137.589	422.265	343.176	315.186	330.663
KWMTBOMO04520.mrna1	269.014	413.043	264.994	378.867	289.073	220.027	1049.13	187.885	93.1276	85.7194	91.1646	526.351	293.961	298.923	280.931
KWMTBOMO06524.mrna1	1627.67	165.531	36.3094	1181.28	210.325	2289.29	216.758	280.511	0	0.0523331	0.0511195	581.271	1113.54	1242.35	1515.35
KWMTBOMO04427.mrna1	122.371	124.334	485.31	336.228	377.716	381.758	173.577	90.1533	1.95158	0.57396	2.09992	284.922	304.397	296.185	279.89
KWMTBOMO13200.mrna1	165.607	293.799	290.836	279.792	244.809	298.39	232.305	119.997	155.937	144.072	137.737	337.774	436.123	474.4	406.244
KWMTBOMO04605.mrna1	204.604	279.6	273.126	319.676	233.686	289.971	215.654	483.862	112.685	119.812	116.345	441.196	357.044	369.148	424.841
KWMTBOMO08824.mrna1	201.3	364.757	255.032	361.751	247.246	279.144	384.714	200.54	96.872	94.74	88.5501	435.229	362.368	312.577	345.598
KWMTBOMO15712.mrna1	231.747	350.858	413.924	730.828	344.194	508.151	178.409	112.028	31.0835	35.5933	31.2552	487.595	316.416	249.975	279.057
KWMTBOMO12332.mrna1	226.581	264.032	285.909	275.526	278.744	296.533	327.48	172.817	114.866	105.741	96.9474	406.982	496.238	502.52	464.426
KWMTBOMO05987.mrna1	277.889	321.871	511.599	412.119	390.165	406.785	347.035	183.517	130.297	129.842	128.221	387.631	216.241	229.835	226.312
KWMTBOMO05950.mrna1	295.274	537.965	287.462	643.066	134.123	164.806	366.365	281.147	190.586	195.208	185.308	304.401	191.971	203.722	275.563
KWMTBOMO08652.mrna1	362.754	433.48	206.845	194.459	275.392	356.271	274.57	61.4098	117.255	117.628	115.397	170.03	470.793	520.029	396.491
KWMTBOMO03066.mrna1	274.516	357.328	240.502	251.606	273.514	270.09	491.07	181.629	175.157	176.92	177.656	378.346	472.515	479.08	474.09
KWMTBOMO06006.mrna1	129.804	273.021	151.894	173.054	164.556	175.958	200.433	173.2	423.779	444.699	457.533	341.494	407.259	404.029	393.274
KWMTBOMO03176.mrna1	186.334	215.96	269.97	324.11	322.156	311.991	132.06	48.7494	264.523	263.439	257.913	269.744	382.201	337.445	366.567
KWMTBOMO14530.mrna1	350.555	242.18	162.362	326.309	196.526	269.502	201.757	311.741	12.3611	11.0738	13.1325	464.763	278.428	271.292	287.792
KWMTBOMO05069.mrna1	267.497	335.587	269.418	371.612	244.192	375.907	251.54	232.096	47.878	53.0022	52.754	385.629	331.306	316.407	323.533
KWMTBOMO01271.mrna1	153.108	288.519	143.037	235.538	189.576	176.339	255.79	208.676	702.186	655.593	651.019	268.959	332.043	320.108	326.685
KWMTBOMO12167.mrna1	267.389	302.801	260.635	255.927	307.619	229.432	325.88	122.757	63.8468	62.0635	62.5483	424.238	405.367	309.681	359.857
KWMTBOMO01304.mrna1	97.416	221.148	221.713	274.036	264.771	291.18	381.696	80.6498	250.212	245.514	248.605	436.862	381.101	365.659	333.564
KWMTBOMO14599.mrna1	203.953	263.955	318.151	255.422	239.56	175.584	272.878	524.133	160.288	149.145	154.579	329.859	280.846	346.284	434.048
KWMTBOMO14887.mrna1	234.828	258.852	486.538	570.701	432.679	492.184	410.741	90.3939	15.7887	13.6819	12.8936	379.761	263.769	208.011	282.627
KWMTBOMO13721.mrna1	137.627	300.065	367.008	419.109	314.384	386.597	229.254	113.742	88.6842	86.0581	85.2815	327.416	288.03	226.056	263.499
KWMTBOMO04534.mrna1	160.156	262.726	187.431	192.162	200.276	185.374	208.332	142.324	644.831	632.431	657.732	275.983	422.218	437.825	404.013
KWMTBOMO00834.mrna1	154.883	273.574	262.716	419.106	315.839	427.934	187.256	66.5464	25.5511	24.4815	23.8794	345.777	366.096	247.844	271.388
KWMTBOMO05809.mrna1	197.628	305.791	183.74	185.46	177.189	156.577	429.765	138.227	418.441	414.426	431.637	399.743	244.234	262.265	263.892
KWMTBOMO15070.mrna1	214.569	260.766	218.614	235.286	213.198	218.655	184.514	202.285	401.234	399.49	395.239	383.235	376.058	367.089	328.314
KWMTBOMO09381.mrna1	197.614	272.202	174.423	483.858	211.214	374.111	329.832	214.764	58.3594	63.6327	63.8441	564.646	329.887	260.548	340.23
KWMTBOMO12286.mrna1	224.264	305.02	259.606	376.566	189.029	234.321	211.218	2741.82	74.6399	75.5786	78.4263	770.011	331.965	323.86	557.046
KWMTBOMO07103.mrna1	248.904	269.354	259.308	258.61	207.554	301.622	252.077	129.664	196.606	196.156	197.019	460.108	400.597	459.325	354.426
KWMTBOMO12026.mrna1	291.067	314.195	225.005	275.47	224.476	230.555	258.584	146.036	54.7229	55.5514	54.982	389.213	270.096	276.132	265.089
KWMTBOMO07323.mrna1	143.924	199.402	299.902	418.413	266.199	386.814	258.235	78.6975	11.5405	12.1699	11.1483	332.824	271.023	223.183	261.094
KWMTBOMO04642.mrna1	424.84	77.9073	3283.82	1531.48	3556.21	3758.86	2976.86	0	181.62	130.267	196.501	186.845	35.181	257.168	637.841
KWMTBOMO07564.mrna1	181.284	256.76	157.106	202.461	140.018	171.665	191.258	200.442	662.619	666.742	678.47	384.292	269.843	270.297	278.759
KWMTBOMO10292.mrna1	231.442	153.981	220.317	405.306	327.782	405.396	270.394	123.688	53.2712	61.3275	67.2316	304.541	271.719	253.678	268.075
KWMTBOMO05193.mrna1	220.377	257.453	184.822	192.456	196.644	174.841	247.579	104.23	430.784	413.369	429.773	253.636	306.084	314.018	339.603
KWMTBOMO09415.mrna1	171.152	283.063	317.58	339.817	245.27	311.922	252.592	100.097	24.1711	23.0928	22.2242	434.966	262.599	249.093	270.088
KWMTBOMO03601.mrna1	267.103	352.508	247.254	353.271	261.362	252.562	257.828	91.4147	197.7	190.918	199.277	376.543	192.683	213.294	258.679
KWMTBOMO00794.mrna1	252.82	162.248	126.329	574.613	251.184	484.261	194.267	242.485	30.5555	33.9246	31.6785	468.809	447.358	349.134	438.784
KWMTBOMO04674.mrna1	292.995	248.254	0	513.87	116.862	307.397	167.001	314.723	0	0	0	399.556	250.438	260.152	400.008
KWMTBOMO14734.mrna1	138.794	212.901	276.979	249.708	258.287	222.025	388.553	435.576	599.003	619.925	622.274	207.801	163.942	157.857	184.199
KWMTBOMO09054.mrna1	576.902	249.068	31.376	335.922	119.827	346.954	144.453	115.814	1.12773	0.287617	0.492975	528.349	584.322	641.416	546.496
KWMTBOMO07802.mrna1	167.085	268.718	173.949	211.879	170.398	197.843	255.367	86.2525	422.693	477.183	447.768	245.339	297.091	279.545	248.925
KWMTBOMO13880.mrna1	148.644	248.443	151.608	342.813	140.247	276.756	169.131	198.578	235.616	237.383	244.188	439.485	312.182	255.341	330.777
KWMTBOMO09355.mrna1	567.81	373.477	243.417	324.741	132.162	161.726	1779.91	485.332	72.6938	67.8884	72.282	492.454	192.504	183.826	248.873
KWMTBOMO09275.mrna1	172.773	282.3	121.745	165.696	137.145	161.574	308.447	122.793	262.88	243.054	256.362	208.037	250.482	260.457	249.29
KWMTBOMO15592.mrna1	161.122	301.627	243.033	473.454	213.028	345.326	222.194	144.367	73.07	77.9371	69.8688	470.588	318.343	257.519	288.461
KWMTBOMO13520.mrna1	441.525	240.385	140.936	523.679	194.585	325.945	372.391	446.319	33.4952	30.401	25.3224	460.382	238.908	227.544	357.989
KWMTBOMO05683.mrna1	140.155	201.664	406.942	252.457	325.086	266.34	225.391	94.7611	381.189	378.852	370.025	239.349	188.987	188.582	164.248
KWMTBOMO11734.mrna1	605.223	33.5504	81.3888	177.747	62.5274	373.87	518.987	237.981	119.173	123.232	121.75	311.666	357.256	453.851	421.497
KWMTBOMO07117.mrna1	223.482	157.849	119.375	419.973	225.646	291.834	235.768	456.735	57.3162	56.6218	54.3334	422.45	312.583	280.479	361.656
KWMTBOMO13899.mrna1	156.551	117.965	96.8347	485.985	147.039	256.798	235.259	555.163	264.553	263.039	244.282	255.197	130.203	95.62	195.21
KWMTBOMO10936.mrna1	117.43	224.244	247.483	309.019	234.569	229.012	246.23	126.089	78.3263	80.2713	78.9786	283.329	235.098	258.563	255.463
KWMTBOMO05251.mrna1	116.825	233.811	186.022	206.258	213.087	187.99	179.145	181.713	289.78	268.634	284.729	477.246	324.964	311.089	343.941
KWMTBOMO00726.mrna1	160.659	225.204	171.912	248.275	163.157	225.088	235.869	152.08	239.017	233.604	221.245	272.552	309.711	310.922	298.159
KWMTBOMO00020.mrna1	190.669	254.446	83.8913	150.505	89.659	148.149	233.36	305.413	552.205	541.005	529.306	305.306	221.163	269.345	225.243
KWMTBOMO01926.mrna1	115.976	253.372	195.825	257.132	207.678	233.011	285.797	125.302	92.6222	80.1024	83.0951	282.155	292.936	280.22	256.767
KWMTBOMO04976.mrna1	136.128	221.302	386.165	321.669	401.918	295.815	130.732	80.9049	114.714	106.665	115.085	290.932	293.775	231.968	267.389
KWMTBOMO01091.mrna1	208.405	243.988	99.7165	312.649	170.806	231.203	848.184	203.777	120.75	166.768	135.835	316.876	332.63	267.705	274.747
KWMTBOMO02115.mrna1	159.702	291.705	227.701	235.647	230.26	223.689	275.653	99.5903	205.75	214.247	218.565	295.6	281.421	275.31	311.616
KWMTBOMO12057.mrna1	135.831	231.79	253.82	229.694	189.633	230.881	160.568	87.0506	53.9339	53.3229	53.5903	285.09	267.832	245.758	245.533
KWMTBOMO08791.mrna1	106.027	228.995	187.088	208.347	169.234	182.036	160.164	93.6688	238.17	235.142	229.926	236.073	253.702	243.479	238.232
KWMTBOMO15547.mrna1	136.366	228.769	247.969	283.265	220.243	241.756	229.461	67.8948	5.36357	5.36295	5.17036	372.299	273.474	220.351	255.08
KWMTBOMO02468.mrna1	139.37	130.915	258.216	234.385	197.751	228.256	303.557	104.199	269.531	272.454	264.972	307.562	119.056	108.443	119.195
KWMTBOMO02148.mrna1	135.862	219.844	274.411	261.206	243.8	190.197	271.73	171.553	46.8339	47.1785	43.7746	313.844	227.834	238.043	268.406
KWMTBOMO10746.mrna1	359.34	253.784	275.835	472.333	344.881	372.752	226.837	152.147	32.1392	34.1245	31.5197	495.597	77.8132	79.5662	151.106
KWMTBOMO05572.mrna1	156.381	218.285	226.662	257.361	262.319	267.109	208.729	73.6236	52.5432	51.4383	52.4048	272.635	328.756	245.612	262.839
KWMTBOMO05820.mrna1	206.149	253.622	203.952	226.374	138.905	168.747	127.529	122.406	476.606	479.823	478.69	253.252	222.699	244.717	226.185
KWMTBOMO12682.mrna1	176.542	224.923	298.439	207.147	234.893	224.749	314.633	52.2811	102.905	101.127	97.7874	230.278	339.21	361.153	336.76
KWMTBOMO01229.mrna1	181.574	209.814	383.619	326.428	438.34	311.774	271.267	895.292	87.6012	91.3501	94.5707	217.096	224.622	201.251	319.518
KWMTBOMO14731.mrna1	204.041	261.545	130.665	154.262	122.329	158.971	236.36	214.051	505.916	508.224	523.065	227.312	224.055	255.941	217.102
KWMTBOMO02748.mrna1	626.354	48.0746	57.7326	340.582	234.848	559.828	111.436	41.3861	0	0	0	223.898	264.045	305.649	251.765
KWMTBOMO10853.mrna1	98.215	252.135	233.681	222.482	218.626	235.249	132.645	39.0316	151.179	155.283	148.653	258.564	345.905	309.701	281.26
KWMTBOMO06929.mrna1	154.232	197.634	264.4	315.613	233.816	242.86	239.364	160.882	26.2957	28.6847	26.2764	281.134	209.856	221.681	255.376
KWMTBOMO02854.mrna1	181.696	269.257	139.372	213.203	160.638	157.995	298.424	219.219	652.766	649.65	684.195	236.58	233.052	203.203	211.42
KWMTBOMO05178.mrna1	205.408	241.368	72.0757	38.1629	53.9581	67.0902	53.1015	313.96	1229.85	1247.7	1210.48	281.134	218.841	526.334	178.895
KWMTBOMO02185.mrna1	107.833	222.783	242.469	236.116	206.779	217.599	164.931	127.222	103.069	107.007	103.861	260.928	243.145	231.059	257.2
KWMTBOMO12685.mrna1	124.898	237.653	217.234	241.663	192.809	231.557	201.841	176.143	133.477	123.953	113.406	380.161	367.749	386.416	399.262
KWMTBOMO02329.mrna1	218.603	169.454	230.662	435.399	242.738	320.797	249.97	171.563	14.1349	12.6817	12.7274	306.763	200.293	180.439	216.529
KWMTBOMO07019.mrna1	216.369	187.91	165.275	665.256	216.116	401.853	122.238	234.719	49.4413	51.3316	46.0903	484.666	228.447	171.007	244.048
KWMTBOMO09815.mrna1	95.1031	235.833	252.223	252.089	215.947	222.654	200	36.6277	15.4887	12.5318	12.8775	261.696	296.543	215.511	216.625
KWMTBOMO05259.mrna1	133.207	215.562	171.669	181.335	192.241	213.908	260.601	69.0981	347.764	350.483	350.005	200.444	269.471	242.757	238.143
KWMTBOMO12580.mrna1	186.447	289.097	175.685	248.22	203.013	268.9	235.047	102.935	30.4312	31.5931	32.8646	309.117	254.581	236.941	214.807
KWMTBOMO13530.mrna1	225.929	355.238	128.262	220.851	101.186	161.88	169.339	197.629	660.703	653.027	671.786	278.736	190.934	196.504	213.456
KWMTBOMO11680.mrna1	316.884	420.53	177.376	212.579	133.447	213.715	122.619	123.152	101.096	99.0255	105.793	544.068	252.644	306.837	243.532
KWMTBOMO04007.mrna1	113.358	186.644	134.162	143.817	131.134	127.38	209.419	134.158	244.177	247.665	228.404	266.31	304.61	271.39	303.987
KWMTBOMO07415.mrna1	129.36	234.929	165.579	181.633	162.053	182.351	264.597	105.242	210.971	205.217	208.741	268.181	337.693	330.872	302.035
KWMTBOMO03753.mrna1	250.37	207.817	131.146	227.446	177.541	292.79	152.485	122.78	41.1745	40.1723	41.7752	207.347	263.522	280.955	253.754
KWMTBOMO12212.mrna1	207.02	163.37	127.279	264.573	179.435	174.704	448.366	232.788	100.688	96.9075	94.9198	272.081	316.103	343.414	292.747
KWMTBOMO05203.mrna1	112.917	184.059	215.309	223.755	175.778	208.575	156.341	57.732	201.313	203.685	206.642	320.113	318.041	284.75	277.936
KWMTBOMO02936.mrna1	139.38	206.016	206.193	224.121	219.308	191.043	180.6	97.726	97.6403	96.3213	98.5122	258.975	287.837	261.65	286.72
KWMTBOMO12389.mrna1	251.412	253.73	185.499	191.676	151.206	202.092	263.115	193.114	51.9483	43.2428	42.6628	325.065	321.525	392.262	296.707
KWMTBOMO10916.mrna1	112.249	212.578	211.275	200.233	170.642	201.943	182.418	126.865	51.9719	48.6911	53.9055	280.252	205.364	208.107	224.931
KWMTBOMO13786.mrna1	80.1956	243.439	199.765	205.284	196.496	199.565	272.157	120.391	183.507	170.254	189.573	321.814	393.156	307.527	395.175
KWMTBOMO06291.mrna1	241.903	237.467	116.576	199.663	183.782	187.95	186.544	507.792	37.5994	37.5419	37.7429	356.193	277.261	245.542	261.682
KWMTBOMO00999.mrna1	85.6179	235.423	197.482	178.722	198.181	160.784	199.239	88.1863	338.97	330.368	318.72	225.71	201.397	192.99	151.561
KWMTBOMO06760.mrna1	164.673	202.594	284.959	245.428	229.886	235.564	206.915	94.8543	14.7025	16.163	14.8859	298.346	197.299	175.904	189.486
KWMTBOMO09231.mrna1	117.613	227.627	192.054	229.881	197.323	229.381	189.553	64.3056	16.3242	15.887	14.1343	197.081	257.238	259.426	245.717
KWMTBOMO05651.mrna1	218.351	214.88	245.316	187.248	190.702	196.518	108.559	143.264	544.314	542.67	531.323	237.983	194.759	192.687	176.664
KWMTBOMO04742.mrna1	79.9668	205.673	248.392	322.175	264.874	196.506	130.856	32.0826	9425.38	9287.14	9104.19	112.176	109.716	97.4851	96.0351
KWMTBOMO05032.mrna1	102.929	196.231	120.032	123.157	106.407	140.474	125.403	56.0534	237.393	254.872	249.898	199.257	228.675	253.888	202.751
KWMTBOMO03748.mrna1	247.992	136.37	123.764	494.963	229.467	406.522	192.429	195.575	5.47245	5.35765	5.55896	310.187	216.548	182.035	209.466
KWMTBOMO12349.mrna1	75.3076	262.045	164.254	151.246	176.74	195.325	191.505	56.1833	308.386	301.712	306.046	194.404	272.754	270.368	223.993
KWMTBOMO07727.mrna1	67.2073	119.133	203.865	212.539	195.216	209.246	134.306	54.7175	44.0113	36.7928	43.6727	216.713	260.553	240.68	212.693
KWMTBOMO08040.mrna1	173.466	215.231	225.374	309.316	232.156	272.949	137.699	91.4117	110.525	110.768	113.142	367.989	253.221	182.345	194.518
KWMTBOMO05700.mrna1	117.82	167.623	214.405	193.549	180.38	203.184	207.069	94.1518	99.7269	87.9171	92.6598	256.039	269.803	277.319	268.524
KWMTBOMO03537.mrna1	270.127	173.057	740.59	73.4474	302.261	99.6568	148.015	105.963	430.784	408.654	417.523	319	169.802	192.546	112.99
KWMTBOMO08654.mrna1	67.8872	212.172	92.6029	78.4931	101.892	77.1387	215.404	62.585	205.795	192.617	212.662	129.283	214.269	198.303	192.505
KWMTBOMO00860.mrna1	192.499	234.195	152.1	155.482	137.028	186.131	200.646	206.388	166.395	173.812	173.262	358.229	396.532	425.788	389.477
KWMTBOMO14732.mrna1	1043.14	0	11.3517	367.82	25.6819	490.24	158	192.284	0	0	0	271.154	316.42	371.22	438.378
KWMTBOMO09312.mrna1	142.857	280.942	167.115	192.012	171.398	158.954	256.687	218.578	107.532	111.488	109.659	318.101	352.069	342.507	335.048
KWMTBOMO09808.mrna1	114.03	194.946	233.773	298.335	192.022	265.958	164.995	82.0095	6.47029	6.3565	6.98535	236.923	191.944	147.22	197.828
KWMTBOMO04783.mrna1	130.345	208.33	178.971	224.339	172.712	191.835	223.946	98.1485	61.9459	51.8288	57.3531	244.436	249.821	232.217	236.762
KWMTBOMO02651.mrna1	123.731	221.517	338.26	168.322	226.365	194.842	168.376	50.8686	380.803	387.852	396.08	170.334	166.032	190.101	148.883
KWMTBOMO01802.mrna1	235.843	150.971	296.284	274.143	203.518	165.407	98.127	103.315	8.9523	9.65683	8.8326	434.515	206.057	211.251	189.737
