target_id	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm	tpm
MSTRG.6944	0	0	0.0227646	4.18767	3.12135	4.18343	2.979	1.94381	4.3616	0.0112881	0.958191	5.90789	6.00729	10.2727	6.93514	1.57436
MSTRG.3910	0	2.28462	0	10.6912	8.42034	0	8.70908	5.8445	19.0196	0	0	6.71606	2.38331	9.15793	3.71677	2.1599
MSTRG.1698	0.49635	0.352654	0.3365399	3.97373	6.00089	7.96604	3.85606	4.153142	6.84321	2.31133	2.358815	1.221928	2.905411	3.19451	3.337171	2.319374
MSTRG.6527	7.52617	8.88785	6.73675	4.50831	2.56637	6.25575	3.7051	1.35363	4.49035	3.35222	1.44924	2.05811	2.74509	2.06787	2.74249	2.67185
MSTRG.20055	0.208074	0.278434	0.33329	3.12962	3.513935	2.897774	3.15554	2.684625	3.82233	2.99636	2.339679	3.09951	4.01215	5.07808	3.96002	2.781767
MSTRG.1760	0.618371	0.169602	0.593501	2.84906	3.67529	6.8931	2.93011	3.157523	6.5418	5.57667	1.52533	0.2332862	4.72198	2.139851	5.41955	6.03532
MSTRG.3554	0.811547	0.691275	0.6965	2.59793	2.71211	3.4959	3.37192	2.41562	4.07199	3.47583	1.58276	1.99875	4.22889	4.08335	3.74157	4.75305
MSTRG.3985	0.693767	0.525376	0.511175	2.703931	2.987611	3.80536	3.15191	2.257688	4.52462	3.09315	2.561882	2.970814	4.30043	4.727469	4.33712	5.10237
MSTRG.17916	1.930103	2.107149	1.894567	3.053463	3.02715	4.03721	4.01278	1.393632	2.92617	2.310183	5.12161	11.01959	10.99258	20.54701	13.90103	1.505324
MSTRG.4763	0.916032	1.00425	0.941165	2.949393	3.128223	4.45436	3.389556	2.54969	4.22001	1.226448	1.03569	5.169188	3.404702	7.373889	3.499149	1.86165
MSTRG.7586	0.476342	0.604081	0.128443	0.881754	3.03802	1.00183	3.42745	2.88577	4.01116	5.07026	7.6513	3.03673	7.8623	5.36087	5.79576	2.65749
MSTRG.20843	8.72	8.74542	8.47317	3.09504	2.97899	2.61524	2.73924	2.02166	3.41031	2.35886	5.88411	2.61358	2.84878	4.06761	2.87282	5.9564
MSTRG.19712	11.4285	13.6293	11.7983	0.143858	0	0	0	0	0	6.68742	3.13735	0.128142	6.16678	18.9545	2.9343	3.35493
MSTRG.19867	0	0	0.0552209	3.99489	2.1389	3.27937	3.43691	2.25841	3.80891	2.79212	0.861258	5.57716	4.37125	7.54705	4.48502	1.18343
MSTRG.16410	0.560930074	0.569948	0.564847064	3.82887	4.05397	3.86242	4.14957	3.23263	4.14656	2.4417	2.32422	2.50648	2.8381	3.39862	3.43523	1.85233
MSTRG.16126	0	1.36994	2.71739	0.561334	5.59197	1.55832	2.23387	3.35898	3.99892	3.66635	1.43596	3.20144	2.95081	3.30676	3.11631	242.791
MSTRG.14090	0.470663	0.413993	0.655289	3.138809	3.372526	3.111392	2.63700601	2.582258	3.554606	3.10635286	1.525985	3.5748519	2.46664	5.648384	2.955379	4.6906244
MSTRG.2809	0	0	0.606023	1.89456	0	5.38701	3.707	2.35443	4.94786	0.791598	4.79143	8.68422	7.88482	12.8139	4.20833	1.28036
MSTRG.21263	0.286693	0.369453	0.370621	2.64306	2.84123	3.78176	3.91429	1.83312	3.21338	5.18268	4.5551	0.425103	3.91749	2.49504	4.30188	3.76997
MSTRG.19212	0.53461	0.648477	0.627359	4.37833	2.90517	3.552004	3.14897	1.8242	2.80955	2.344144	0.829623	4.580111	5.646	7.02515	4.96623	5.720605
MSTRG.19155	3.77954	3.7345	3.73779	2.76176	2.07809	2.58418	2.9237	1.26356	2.21423	1.66834	1.70238	7.4415	4.94319	11.365	5.25495	3.13026
MSTRG.15769	13.5225	16.2745	17.44	2.51995	3.14114	3.63218	5.02202	1.23665	5.55257	1.90913	2.91029	2.91031	1.60708	3.91811	1.8547	0.954909
MSTRG.17392	13.74019	12.538335	12.464319	4.335441	3.276085	3.041822	1.4160938	0.788937	0.944776	2.68256	2.687866	1.255764	1.7355669	5.0239207	5.0081328	3.009461
MSTRG.4947	0	0	0.139232	4.24799	3.03373	4.1742	1.70387	2.0077	4.17708	3.51553	3.01594	0.492784	4.88625	2.81776	4.9732	5.75181
MSTRG.13733	1.67501	1.80013	3.56364	2.53135	3.1428	1.91196	4.92574	2.90601	1.47971	2.10748	3.15345	11.023	8.89597	14.6088	8.50974	2.42605
MSTRG.1399	0.27208	0.1538226	0.152354	3.6342285	4.66518	2.84929	3.192370006	2.159160005	5.87601	5.07000113	1.685591	4.007614	5.350877	2.614879	5.994156	0.543121
MSTRG.1273	2.96511	3.18496	2.59697	0.977789	1.71184	4.13095	2.08984	2.77873	6.20231	5.45697	1.59563	4.20719	3.6488	6.65321	3.0704	1.6347
MSTRG.12232	0	0.249592	0	2.63381	5.46282	5.67469	6.71242	8.53538	2.80588	0.35959	1.88026	3.22834	3.85347	3.71345	4.68732	1.91582
MSTRG.1768	0.3783619	0.254573	0.33808047	3.400071	2.736497	3.32701	2.963196	3.081434	3.596385004	0.978545	2.238776	3.13276	3.0703514	3.906728	3.382744	1.1338543
MSTRG.13302	0.6243167	0.4685948	0.545353534	2.85775881	2.96284335	3.77663376	3.41354148	1.97949117	4.25128406	1.49071172	3.1331718	2.218060278	4.72491084	5.6012537	5.3446489	3.0705029
MSTRG.659	1.20788	0.600568	0.594177	14.4973	9.56623	5.04514	7.02226	1.31523	0	2.19707	0.943833	3.83323	7.05836	22.8742	21.1531	1.11531
MSTRG.10690	0	0	0	2.23662	5.15486	3.79293	2.16974	0	5.28579	4.49246	1.89279	5.89206	6.8754	12.063	10.5016	1.03183
MSTRG.2497	0.75944	0.875876	0.699872	3.07587	3.16802	3.5354	3.33796	2.04862	5.65799	1.67156	1.93988	2.41011	3.49239	4.70407	3.99043	2.95112
MSTRG.15779	1.1685969	2.9671691	1.219617	3.138885	1.5963362	3.8439059	2.065264	1.9417747	2.653002	3.994632	3.058822	1.4387294	6.521108	4.012759	7.65287	5.004357
MSTRG.14203	4.57529	4.85229	4.23773	2.92664	3.40198	3.55277	2.19951	2.6654	2.98516	1.91238	3.73026	3.03948	2.94137	4.49764	2.70632	1.77151
MSTRG.4280	0.0905856	0.128097	0.0752363	2.47512	3.23981	3.73705	3.508	2.48157	4.27667	2.10092	2.70048	5.93965	5.51208	8.43462	5.11786	2.78369
MSTRG.16775	0.978826	0.33713	0.0000238	0	3.99455	3.45101	1.07043	2.93705	9.30358	0.193392	0.432407	4.47297	3.082128	7.43256	5.48805	6.517455
MSTRG.17784	2.39226	2.54993	3.32903	3.33069	2.6897	2.1111	3.87764	2.26867	2.64871	1.91725	8.02135	6.48835	4.71767	6.37749	4.44032	1.20563
MSTRG.14846	2.9707665	3.054150061	3.13699	2.5602	2.910674	3.5475	2.849020006	2.6655234	2.96785	2.280393	3.03343	2.601201	3.596814	4.69593	3.9971	4.27673
MSTRG.14254	0.101675	0.217055	0.539925	2.58431	3.51188	3.08102	3.34719	2.00061	3.57822	0.577553	1.05122	3.98866	3.23195	5.42085	2.9227	3.25152
MSTRG.18657	4.74297	0.496367	4.47757	0.38018	5.79849	12.3733	5.25811	11.8586	13.5712	2.86248	2.45337	2.90546	1.55896	3.09717	2.62297	0.00000234
MSTRG.2556	2.34512	2.72339	2.74546	3.45451	2.9592	3.62217	3.04126	2.14944	4.25004	1.72844	2.48949	8.23062	3.06814	9.44901	3.23907	1.49088
MSTRG.114	1.32256	1.81694	1.43038	3.37211	2.18625	2.09449	3.58156	1.57757	3.19488	2.80282	6.32258	16.3747	8.35408	12.1665	6.9671	0.707648
MSTRG.21845	0.365987	1.14880095	0.481647	2.847769	2.623219	3.3779	3.983966	1.549012	4.101871	3.149674	2.020012	5.810049	6.78409	9.065288	5.778791	0.675743
MSTRG.3796	0.822926	0.83656	0.729848	2.95404	2.631908	2.926767	3.72	1.431112	4.342385	3.64161	1.8050937	3.08816766	5.41135	7.210673	5.5892	3.0414
MSTRG.11380	2.19818	1.53562	0	7.53002	5.05705	6.76427	2.47746	1.25698	8.64206	0.0103983	1.44786	0.38116	5.01977	3.65515	6.81625	3.51721
MSTRG.7718	1.214015	1.326458977	1.2791512	2.2151	2.85961	3.13137	2.15445	1.25659	3.857034	3.417005	1.350123	4.8114495	4.838376	8.142531	4.475418	5.3030378
MSTRG.7533	0	0	0	16.5369	9.62653	7.00919	7.95434	3.57929	2.41021	1.0787	1.49772	0.890296	4.42375	10.5397	21.3327	1.80621
MSTRG.9801	0.721387	0.898118	0.757149	3.85599	2.82232	3.63551	3.02652	2.20807	2.8991	1.70919	2.96133	7.0945	7.43051	17.1405	13.3617	5.3681
MSTRG.21494	0	0.129925	0.355121	2.931825925	4.442624621	3.03670646	3.2099774	2.460894573	3.2119753	2.8082426	2.639888245	4.31516	3.723760819	6.642203103	4.830421381	2.95034903
MSTRG.11407	0	0.0635611	0	3.10492	2.60746	5.41297	3.23353	1.17776	5.15921	3.53591	1.0319	0.939058	10.6899	5.42518	10.415	2.8796
MSTRG.14826	4.1311977	4.121185	4.337829	1.28768	1.91339479	2.308424	2.063918	1.215141002	2.69379875	3.893459	3.005686	2.7409589	3.515324	4.6846545	3.282491	2.977609068
MSTRG.4718	2.214398	2.191845	2.3441719	2.952395937	2.310307977	3.879808	3.0281372	2.536842	4.8329031	1.881589	1.345590787	7.4266134	6.183093022	11.79936421	6.8364292	7.081714
MSTRG.8479	5.46092	5.99194	6.10214	2.60649	1.90246	1.81141	2.70733	0.891164	2.46064	1.76631	3.27255	9.12281	4.81586	10.8133	4.73958	1.68917
MSTRG.181	2.77104	3.23294	2.06994	4.31616	3.31281	2.62487	4.11275	3.24939	5.42882	3.20825	2.5405	0.75367	1.57115	2.02728	1.48654	3.35964
MSTRG.16128	0.550017	0.660207	0.475515	2.750513	2.65329	2.747306	3.26564993	2.39568	3.88981	3.323228	3.226765	5.58782	4.24292	3.79577	4.11495	1.75848
MSTRG.3793	4.3396768	3.7974436	4.052941	1.507712	1.37787	4.509656	1.776965	1.22243	5.997839	2.078458	2.138323	2.953377	3.021208	3.159701	2.721129	3.796715
MSTRG.2070	2.960714	2.5538567	2.03215	3.58647	3.00443	3.64097	1.15710773	0.641491	1.5921013	4.9052033	1.4333154	1.5198556	5.0912039	15.109703	4.9013302	8.392617
MSTRG.5232	2.1534	2.56927	3.28716	2.94667	3.96709	3.0376	1.80189	1.67957	2.58239	1.20805	3.11678	3.34769	3.01835	3.76435	3.21105	0.787884
MSTRG.2373	6.30471	6.44154	7.41989	2.36328	1.896837	3.46344	1.967373	1.599687	3.02839	1.902426	2.77547	2.93304	3.57667	4.74825	4.12071	1.728261
MSTRG.5258	1.73573	1.7598692	1.76476	2.769823	3.539077	3.95258	3.190876	2.346064	3.524086	2.171391	1.7613304	6.7108219	5.844409	8.09399	6.19327	0.8668877
MSTRG.16370	0.367015	0.4724022	0.328508	2.639321	1.781977	3.316995	5.081698	2.548302	3.371086	1.173969225	1.410846	10.3578966	6.718578	4.9325757	3.510152	11.793923
MSTRG.7248	0.0782554	0.100253	0.152236	2.4281	2.72875	3.47039	3.22625	1.83222	3.72846	2.46447	5.86914	1.98716	5.1275	5.53538	5.01767	3.66432
MSTRG.20442	2.504686	2.90722	2.55677	4.96762	2.57402	4.21818	3.62281	2.336212	3.042418	1.1593242	1.014794	7.40265	4.145232	6.45543	5.06791	1.564921
MSTRG.9079	0.842874	0.59787	0.740343	0.751942	3.25313	2.93279	7.10651	3.49252	3.01618	0.169469	0.171622	40.3975	7.34378	13.8848	6.13367	0.577428
MSTRG.915	39.6418	39.5474	41.2756	3.61786	3.97455	4.7562	2.17289	2.05715	2.32167	0.801541	0.922561	2.1166	1.85095	6.92776	4.05395	1.50391
MSTRG.7705	19.5118	19.8059	19.6088	2.94258	1.798	2.56333	2.35683	1.49721	4.47311	2.5545	9.26959	11.4324	2.99401	11.1502	2.82403	1.54794
MSTRG.5926	1.09399	0.72512	1.01672	3.109346	2.918446	3.017701	2.1716581	3.06690464	3.617647	1.3724612	0.439753	5.826481	4.484669	8.343923	6.023396	1.969219
MSTRG.19849	1.93387	2.07186	3.81604	3.38198	3.73492	0.656025	1.05308	3.87997	6.88731	3.22992	5.3762	1.22455	3.31622	2.7056	1.80107	0
MSTRG.18277	4.96526	5.42318	5.40816	1.306	1.68185	2.41015	1.87805	0.917089	3.15084	1.59205	2.77782	5.59779	6.15611	10.2673	5.62424	2.50472
MSTRG.11031	0.341082	0.660508	0.15211992	1.401307	2.46176	3.88856426	1.597789	1.735699	3.810001	9.71259	4.040386	0.8337016	8.958737	3.4636614	8.092973	3.47293
MSTRG.21365	0.308173	0.431311	0.438788	1.91689	1.62105	2.82277	2.69971	1.99707	4.03101	5.48787	3.20533	8.02918	5.39223	10.3709	4.684	3.10129
MSTRG.16142	0	0	0	2.98581	1.70331	6.0144	3.73413	3.69264	3.94701	1.351	1.67028	3.79491	3.04293	4.13271	2.93419	0.726193
MSTRG.2154	0.570856	0.156545	0.581843	2.14696	3.52809	4.57514	3.86558	2.39145	5.19454	8.5715	1.79473	1.47768	5.38234	4.83497	6.18682	2.09652
MSTRG.8305	2.49441	2.38686	2.06142	2.70765	2.89565	2.57997	4.5851	2.13958	3.36233	2.11528	7.84751	19.0985	6.75172	18.3733	5.50309	3.02293
MSTRG.1801	2.120058	2.57279295	3.56253951	2.380166	1.463641	2.970887	3.040852	1.060855	4.288425	1.740223	2.947164	4.4357308	6.132787	9.1001814	6.0183858	2.321402
MSTRG.14641	1.12234	1.27046	1.15243	3.2425	1.57183	3.01103	3.37197	1.76268	2.90684	1.08913	4.39629	4.69457	3.51103	5.63167	3.67292	0.995261
MSTRG.14214	0.2458367	0.153232	0.2075152	3.566679	2.999728009	5.460765	2.617564	1.826109	4.560373006	9.71147001	1.014684	2.4849974	6.8477967	6.041502	8.394703424	2.910264
MSTRG.2348	4.33541	3.74633	0.927657	2.4791	2.28496	2.803	2.40639	0	0	4.19084	7.66771	2.54473	3.77002	4.35018	3.73355	3.09949
MSTRG.17543	2.9989	2.90167	2.4889	1.26184	1.93894	3.77931	2.83805	1.9281	4.82253	1.57046	3.29037	11.7389	4.89287	7.70506	3.65695	0.333872
MSTRG.4001	3.19463	3.04381	3.00352	3.47509	2.76541	2.6839	4.17915	1.47296	2.89661	2.1626	2.13246	2.50958	5.20807	5.19824	5.86744	2.39408
MSTRG.13299	0	1.31462	1.48955	3.23673	1.85886	1.58226	3.14964	2.02224	3.2408	43.1212	66.5428	182.757	33.5906	4.96554	2.75012	1.49051
MSTRG.13224	0.46828	0.339024	0.308043	2.87054	3.02851	4.24126	3.35936	2.03412	4.16326	2.47037	1.26459	1.75403	5.91771	4.54774	5.83522	3.37168
MSTRG.12309	0	0	0	3.42684	5.48761	3.54163	6.02387	8.69719	5.41641	8.54562	19.3977	2.31229	1.94895	0.705789	1.13494	2.4717
MSTRG.15582	4.82638	6.23326	3.08743	4.0585	2.80698	1.14793	1.96127	0	1.19838	0	2.20336	1.85018	6.85468	11.5141	9.53868	4.5045
MSTRG.916	2.67483	2.73575	2.316048	4.739216	5.86806	7.60479	2.83702	3.142285	5.003489	1.716447	1.1847003	0.540363	2.902082	2.990397	6.3098	4.053338
MSTRG.9543	3.49261	2.92862	1.76377	2.96328	3.46228	5.17743	4.42428	4.83576	1.91886	4.09493	4.09313	1.59553	0.351161	0.839961	0.656523	0.862587
MSTRG.14602	7.80748	3.03194	3.00689	4.04028	1.23993	0	1.30797	4.1207	3.18481	1.8269	1.08773	3.29444	2.88341	4.49216	2.65291	0.302238
MSTRG.20293	0.187872	0.970056	0.360198	2.0713833	1.865469	3.547231	2.8727	1.25809	3.14914	3.01751479	3.852753	3.450002	4.5986929	6.5222389	5.4870564	1.2339043
MSTRG.18968	13.2763922	10.467883	9.883682002	2.79675	4.62479	3.944326	3.08608	2.499444	1.6194	3.688421	0.150135	0.3149018	1.010051	0.9664106	2.6536669	12.66457
MSTRG.3650	0.729973	0.869341	1.13867	3.766	3.71762	2.95972	2.81811	2.78271	3.01337	3.58173	2.294	3.74664	2.92254	3.69164	3.7343	2.24665
MSTRG.18718	2.93631	2.93833	2.90159	1.63301	2.769766	4.928444	1.504072	2.724703	3.4373	6.89736	8.076147	2.916059	3.038318	4.67414	2.914813	8.17339
MSTRG.16961	0.172557	0.635506	0	3.248201	3.92599	5.96419	4.01034	1.61265	3.42966	2.02678	0.912024	1.3437054	14.06004	7.103955	14.34089	2.621324
MSTRG.19220	4.28854	11.1212	19.2818	0	3.38706	1.38614	4.75736	1.87325	0	2.48241	1.01319	7.22019	3.41817	5.28135	2.19274	0.279197
MSTRG.6364	0	3.38542	2.97063	2.87756	3.29964	1.7339	4.04197	3.18168	0	1.75903	2.89862	4.14205	1.28728	3.51147	1.05464	3.27129
MSTRG.20390	1.9062991	1.6566003	1.7607943	5.099073428	6.201567	6.706502	5.12296264	4.259704	6.24365	1.790519372	1.65169	1.571372	2.925811	2.773286	2.942836	4.685973003
MSTRG.4587	0.46862345	0.284338063	0.000000782	3.6646	4.019341001	3.573217	2.295081243	1.484956901	6.65899	0.662837	0.783418	2.255316	6.730451	5.325687	6.1946994	5.8785082
MSTRG.13353	1.545651	2.228213	1.97467	3.732564	1.750911	3.206015	2.656816	2.546487	4.498593	6.31387	6.303537	2.615224	12.66033	13.656511	20.71984	1.535703
MSTRG.8933	3.0567386	2.27537	4.07459	6.85797702	1.21572	2.6565725	1.53539	0.945366185	2.8047319	1.55058	0.810377	4.03969	3.442470196	5.19963	4.0150343	4.025127
MSTRG.18946	2.23118	1.94915	2.13494	3.18074	1.62153	2.06843	1.78309	1.43181	2.67883	5.24004	3.97129	11.4071	10.3276	13.7355	10.5321	78.22
MSTRG.6928	0.264334	0.280983	0.241716	3.157947	1.514520003	2.97344576	3.84002	1.820360202	3.689466	2.885022	2.676977	5.25401	5.5307934	8.5595432	5.3470906	0.801299525
MSTRG.13915	0.851072	1.69501	1.32672	3.19691	2.94136	4.57014	3.37795	4.48	3.56514	0.556357	1.71297	0.747241	2.91241	2.48169	4.10532	5.16132
MSTRG.20239	0	0	0	6.6984	0.760774	10.2896	10.6143	3.12667	5.47416	1.28009	1.17402	2.72574	4.37426	10.7471	7.33193	1.75971
MSTRG.9867	2.09382	1.25462	1.77161	2.55911	3.06523	4.07505	3.0728	2.07349	1.74849	3.76345	2.57563	2.83979	3.93737	6.4249	3.93768	3.01221
MSTRG.6957	0.527349	1.106558629	0.988557703	4.238566	3.98301434	2.7346031	3.537815001	3.62423	2.851737001	1.32173	1.5821	2.84103251	2.99946	3.05195	3.48312	4.62222
MSTRG.7111	0	0.519483	0	1.84198	2.78321	1.32301	2.2999	3.06545	4.28193	3.46657	15.1289	1.03997	4.40158	3.63959	4.06592	3.85892
MSTRG.13342	0	0	0.129948	3.22395	3.9353	3.29265	1.96267	2.45014	3.59624	2.71417	2.46886	3.1322	5.32683	9.69519	7.61723	2.48283
MSTRG.7760	2.60277	2.95934	2.35681	6.55789	3.9687	3.73627	4.88956	3.63008	5.95661	2.54801	4.8612	2.3274	2.40127	2.88531	2.45402	2.42131
MSTRG.21288	0.567214	0.365699	0	5.15192	5.60133	2.91943	2.92449	1.97276	3.51618	1.87826	1.14302	5.80277	4.07412	5.84564	4.05255	1.05501
MSTRG.13149	0.193923	0.125303	0.106379	2.924344	2.910839	3.09021	3.105381	1.74296	3.142407	3.7748	1.718243	1.289498	5.76184	2.78186	5.8683	3.716389
MSTRG.7904	2.529403	2.341673	2.1548681	3.299673001	1.888805	2.529184	4.023233	2.29287418	2.273653	3.89819	3.709441	6.070935	4.707694	8.016702	5.350217	1.118356
MSTRG.7907	0.8841867	0.805518	0.680616	3.027508	3.844474	4.77754	3.00326	2.86237	4.65907	0.825436	1.59838	3.17187	2.512019	5.23797	2.96656	2.267983
MSTRG.20833	0	0	0	5.2944	5.45532	2.10274	2.2244	3.15281	4.96897	2.67559	0.327422	0.527922	3.33745	3.31256	3.87094	5.58177
MSTRG.21758	4.19464	5.24345	5.69157	1.796895	2.801430007	2.82042	2.75741	1.67880887	3.0076	1.18555	1.809464	7.189983	5.24603	7.51069	5.905268	1.8854438
MSTRG.20632	0	0.137418	0.323726	3.91077	2.94696	6.1621	3.92561	2.52845	3.92325	0.3782401	0.7624251	2.88076	4.35201	7.48191	5.59475	1.898181
MSTRG.10142	1.71692	2.30345	1.7773	3.72422	3.1575	3.34274	3.21707	2.10601	3.22105	2.73194	2.8495	2.29178	2.6358	3.42563	2.97703	3.00129
MSTRG.5160	5.29297	5.13895	6.44771	1.21529	1.21852	1.76534	0.582439	0.556083	2.4796	2.44662	3.34458	4.6064	4.32344	6.91606	3.88712	1.26339
MSTRG.20715	2.58686	2.59853	2.5045	2.347392607	2.593597	3.581311292	2.395127	1.67	3.394655	3.420270693	3.22549	2.14645877	5.287535	4.4636739	5.493250047	3.95824
MSTRG.5376	2.89411	3.0804	3.3567	2.29798	2.11258	2.19523	2.69726	1.56375	2.92354	1.87222	1.68044	3.28323	3.88946	5.88047	4.14701	4.86158
MSTRG.16779	1.06685	1.046	1.41052	2.48632	2.65102	3.18135	2.556	2.17507	3.59546	2.62648	3.16509	6.1169	4.00255	5.87825	3.70729	4.88473
MSTRG.19054	0.867023	1.30812	0.985249	1.3172732	1.78196	3.356415	1.191788	0.5970106	2.837086	5.975156	3.870212	2.975128	5.563286	5.235256	4.012181	4.449731
MSTRG.18549	0.0765745	0.0257399	0.0892319	1.671552	1.582606	2.508089	5.494424	2.812248	5.768839	4.682426	2.999104	4.780274	9.618396	8.035525	8.081306	2.67311
MSTRG.1324	1.327051	0.7168136	1.289773	1.96706801	3.0697289	4.800849	2.319268	2.2203367	4.905475	3.4497049	2.733701	2.0182311	6.0884888	4.1225392	8.1500378	5.331007
MSTRG.21107	0	1.06501	0.10715	3.75066	4.34721	3.21139	4.46773	3.84108	2.03401	3.12409	0.836477	1.40505	3.22307	2.67915	3.19933	0.847424
MSTRG.2180	2.83956	3.86867	4.31109	2.51138	2.94359	3.3919	2.36008	1.63749	3.05586	3.02949	5.05782	2.21909	2.19576	2.85701	2.48907	4.0295
MSTRG.16108	0.882006	0.868811	0.876499	3.02664	2.88827	3.62807	2.76781	2.12796	3.86387	1.30127	1.7718	2.93272	2.91149	4.95676	3.39788	3.68275
MSTRG.11346	0	0.276488	0	2.60882	3.18802	10.4169	5.79507	1.70074	11.3119	2.49854	2.16286	9.95345	19.1778	24.5415	16.2028	2.13626
MSTRG.10689	0.971078	2.005535	1.365247	2.235226	3.60013	1.851719	3.583181	1.704609	3.73114	3.55956	2.060123	4.12877	5.51605	7.14464	4.94565	1.655349
MSTRG.6642	1.7532	1.82766	2.068538	2.745393	3.286847	1.59328	2.615665	2.67409	3.888873	4.0756933	2.753815	10.74862	7.453605	10.5884369	6.40389	3.0398305
MSTRG.3618	6.80962	2.5293	3.1159	2.95953	0	0	0	1.84524	8.1899	0	0	9.47561	3.61332	2.82743	2.99871	22.32
MSTRG.8025	1.426489	1.086628	1.389261	3.05904	3.307902	5.274521	2.640606646	1.177549171	5.145997	2.72353667	2.723699	0.857518	4.8869103	4.81233432	6.3817491	12.789278
MSTRG.3382	0	0	0	3.44085	3.34813	2.87352	2.91175	1.57386	3.51989	0.0679716	0.0637828	7.97347	2.9078	7.56372	3.00703	1.30603
MSTRG.6283	0.468429	0.586721	0.352469	2.86955	2.57599	16.141	5.03053	2.91112	18.5776	1.90735	2.06521	4.18903	5.17185	6.34421	4.52385	1.23246
MSTRG.6515	2.61184	2.52516	2.8570055	4.6510064	4.0190484	5.0784	4.1053227	1.9153844	6.4146	0.515006	2.918999	1.719266	2.8578401	3.244918	3.773371	0.9743982
MSTRG.20438	0.615271	0.198603	0.491661	3.39025	2.52232	3.55505	4.52461	1.25261	3.25253	0.452764	1.07278	15.2577	5.86597	17.3897	6.45486	0.511434
MSTRG.57	56.7223	64.6889	59.968	2.07806	2.0366	2.77651	3.65894	1.87949	1.36321	0.955576	17.2497	14.0821	2.78305	11.733	2.99144	0
MSTRG.9897	0.779868	0	0	2.46917	1.14693	4.19768	4.23568	3.77881	3.63319	0.762826	1.52617	3.30486	5.19075	5.95954	4.31539	0.948953
MSTRG.13264	1.655439	1.48138	1.62911	2.227283	2.584454	2.91821	2.47994	2.035495	2.854752	3.774619	3.205964	5.02602	4.59168	7.901878	4.61472	3.542032
MSTRG.2542	27.95876	28.0228	28.51845	0.119685	0.471781	0.691955	4.909699	56.66176	2.6156	3.156841	8.230296	0.2127829	0.392742	0.608006	0.66622	22.971
MSTRG.192	0.0666611	0.0430613	0	2.69296	3.29445	6.60944	3.18676	1.82038	8.21066	1.33712	2.37807	3.07632	6.16768	12.1289	5.97404	1.52708
MSTRG.6487	5.7523	4.51157	4.86671	2.71782	2.86832	2.45324	2.1188	1.46106	2.44645	1.29591	3.15855	2.88607	2.88255	5.54502	4.75223	5.80777
MSTRG.1788	7.10121	6.2189	7.93394	2.47149	2.58167	2.25596	1.06265	1.83946	2.57425	0.808137	3.18597	5.28927	5.01867	6.44397	5.1848	0.225158
MSTRG.15212	0	0.18981	0.0940049	2.89195	3.18173	3.10685	3.19456	2.69412	4.21151	1.66595	1.78599	2.86699	5.40566	5.61083	5.37104	2.24864
MSTRG.12928	0.968848	0.586309	0.289070122	1.975244	3.7766941	2.86578134	2.853276	3.771331005	4.3808828	3.804228	2.6918	3.908332	5.1253412	2.881991	2.9641859	2.007492
MSTRG.18897	3.742521	4.012112	3.437682	1.0542655	1.667420906	2.622335	1.975038	1.6322953	3.047855	1.455739	2.0611317	4.6848586	2.931631	5.371732	2.8157991	6.9652678
MSTRG.20289	6.20625	4.43534	4.39335	1.67373	3.37013	2.9337	2.81207	2.04509	3.34402	1.31989	1.48053	4.85462	2.67454	5.55964	2.77486	2.02749
MSTRG.9281	1.07189	0.668216	0.678175	2.89932	2.5886	3.46157	2.80678	3.19986	2.84482	2.80488	3.47539	3.44557	2.89341	3.32307	2.77423	7.8375
MSTRG.8205	2.71163	1.57272	2.147467	3.99669	2.92262	4.81976	4.23204	1.71806	3.9947	2.94	2.23253	2.59886	2.815415	4.39147	3.327167	1.857338
MSTRG.5452	2.2214	1.50321	1.55534	2.58789	1.42851	4.92075	3.29935	3.14859	3.80933	6.28331	2.51666	2.36825	3.81856	5.61873	4.12817	1.47815
MSTRG.5742	0	0.000000712	0	4.52301	2.92159	3.2175	5.91508	3.75809	2.80751	2.57292	2.01842	2.81209	3.94365	3.98	3.14943	1.32829
MSTRG.19485	2.25045	2.6497	2.96251	4.12602	3.02765	2.44796	2.77103	2.40737	2.27848	1.21822	3.76895	5.38515	2.99211	7.33033	4.21412	2.42841
MSTRG.7738	0.682038	0.596581	0.5457699	3.437253926	2.310216197	3.24830649	3.537086901	2.2003974	4.142035266	2.4850914	1.38843228	6.28987	5.447797	7.909114	5.038917	1.390273001
MSTRG.21719	1.33024	1.24054	1.78558	4.83356	4.05538	1.64326	3.7787	1.48269	2.83167	7.09108	7.43237	3.46036	2.72333	3.94127	2.89905	0.517237
MSTRG.20471	0.16911	0.121235	0.123627	2.842568	2.692313	3.571047	2.996696	2.911705	3.680937	2.027911	1.529772	3.091866	2.8850757	3.9109458	3.1026178	2.149756
MSTRG.2938	0.39389	0.254523	0.392153	1.743205	2.004911	2.501416	3.16065	2.224724	3.190479	3.96616	10.073715	14.28623	11.5761	8.58949	6.53619	2.566272
MSTRG.18247	0	0	0	3.85282	3.51313	4.16686	4.40833	3.50605	4.79166	0.624301	1.15322	2.40723	2.11171	3.23051	2.49559	4.35542
